attr_id,attr_name,description
1000001,IN_TRAFFIC,入流量(5秒增量字节数,5秒,interface_name,subinterface_index)
1000030,IN_PKTS,入包量端口入方向包数(5秒增量报文数,5秒,interface_name,subinterface_index)
1000003,IN_ERRORS,入错包端口入方向错包数(5秒增量报文数,5秒,interface_name,subinterface_index)
1000005,IN_DISCARDS,入丢包端口入方向缓存丢包数(5秒增量报文数,5秒,interface_name,subinterface_index)
1000002,OUT_TRAFFIC,出流量(5秒增量字节数,5秒,interface_name,subinterface_index)
1000031,OUT_PKTS,出包量端口出方向包数(5秒增量报文数,5秒,interface_name,subinterface_index)
1000004,OUT_ERRORS,出错包端口出方向错包数(5秒增量报文数,5秒,interface_name,subinterface_index)
1000006,OUT_DISCARDS,出丢包端口出方向缓存丢包数(5秒增量报文数,5秒,interface_name,subinterface_index)
1000012,CPU_USAGE,CPU利用率(百分比,1分钟,cpu_index)
1000013,MEMORY_USAGE,内存利用率(百分比,1分钟)
1000014,MODULE_VOLTAGE,模块电压(Volts,1分钟,component_name)
1000015,MODULE_CURRENT,模块电流通道级别(mA,1分钟,component_name,channel_index)
1000016,RX_POWER,模块收光通道级别(dBm,1分钟,component_name,channel_index)
1000017,TX_POWER,模块发光通道级别(dBm,1分钟,component_name,channel_index)
1000018,MODULE_PRESENT,模块在位状态(1或0,1分钟,component_name)
1000020,CASE_TEMPERATURE,壳温case temperature(C,1分钟,component_name)
1000019,SNR,线路侧信噪比通道级别200G(dB,1分钟,component_name,channel_index)
1000032,LASER_TEMPERATURE,激光器温度(C,1分钟,TRANSCEIVER_DOM_SENSOR_name)
1000033,DSP_TEMPERATURE,DSP(CDR)结温die temperature(C,1分钟,TRANSCEIVER_DOM_SENSOR_name)
1000034,TEC_CURRENT,TEC/Heater电流(百分比,1分钟,TRANSCEIVER_DOM_SENSOR_name)
1000035,MODULE_CURRENT_TOTAL,模块电流(mA,1分钟,TRANSCEIVER_DOM_SENSOR_name)
1000072,IN_L2_MTU_ERRORS,端口入方向转发丢包数in-L2-MTU-errors(个,60秒,interface_name,subinterface_index)
1000073,IN_L3_MTU_ERRORS,端口入方向转发丢包数in-L3-MTU-errors(个,60秒,interface_name,subinterface_index)
1000074,IN_L3_HEADER_ERRORS,端口入方向转发丢包数in-L3-header-errors(个,5秒,interface_name,subinterface_index)
1000075,IN_L3_NEXTHOP_ERRORS,端口入方向转发丢包数in-L3-nexthop-errors(个,5秒,interface_name,subinterface_index)
1000077,IN_L3_TTL_ERRORS,端口入方向转发丢包数in-L3-ttl-errors(个,5秒,interface_name,subinterface_index)
1000078,IN_CHECKSUM_ERRORS,端口入方向转发丢包数in-checksum-errors(个,60秒,interface_name,subinterface_index)
1000711,IN_SPANNINGTREE_ERRORS,端口入方向转发丢包数in-spanningtree-errors(个,60秒,interface_name,subinterface_index)
1000712,IN_STORM_CONTROL_ERRORS,端口入方向转发丢包数in-storm-control-errors(个,60秒,interface_name,subinterface_index)
1000713,IN_VLAN_MISMATCH_ERRORS,端口入方向转发丢包数in-vlan-mismatch-errors(个,60秒,interface_name,subinterface_index)
1000080,IN_L3_RIB_ERRORS,端口入方向转发丢包数in-L3-rib-errors(个,5秒,interface_name,subinterface_index)
1000008,OUT_FORWARD_DISCARD,端口出方向转发丢包数(个)
1000082,OUT_L2_MTU_ERRORS,端口出方向转发丢包数out-L2-MTU-errors(个,60秒,interface_name,subinterface_index)
1000083,OUT_CHECKSUM_ERRORS,端口出方向转发丢包数out-checksum-errors(个,60秒,interface_name,subinterface_index)
1000084,OUT_SPANNINGTREE_ERRORS,端口出方向转发丢包数out-spanningtree-errors(个,60秒,interface_name,subinterface_index)
1000085,OUT_VLAN_MISMATCH_ERRORS,端口出方向转发丢包数out-vlan-mismatch-errors(个,60秒,interface_name,subinterface_index)
1000091,IN_PFC_PKTS,入方向PFC报文统计(10秒增量报文数,10秒,interface_interface-id,queue_name)
1000092,OUT_PFC_PKTS,出方向PFC报文统计(10秒增量报文数,10秒,interface_interface-id,queue_name)
1000131,OUT_ECN_PKTS,端口出方向ECN标记报文统计(10秒增量报文数,10秒,interface_interface-id,queue_name)
1000014,WRED_DROP_PKTS,端口WRED丢弃统计(10秒增量报文数,10秒,interface_interface-id,queue_name)
1000171,BUFFER_CURRENT_USAGE,整机缓存统计current-usage(cell数,10秒,buffer_name,slice_slice-name)
1000172,BUFFER_AVAILABLE_USAGE,整机缓存统计available-usage(cell数,10秒,buffer_name,slice_slice-name)
1000181,PORT_BUFFER_CURRENT_USAGE,端口缓存统计current-usage(cell数,10秒,buffer_name,interface_interface-id,queue_name)
1000192,PORT_BUFFER_ALARM_COUNT,端口缓存超阈值次数alarm-count(次数,60秒,buffer_name,interface_interface-id,queue_name)
1000211,OUT_DISCARD_PKTS,出方向丢包统计discard-pkt(10秒增量报文数,10秒,buffer_name,interface_interface-id,queue_name)
1000221,OUT_FORWARD_PKTS,出方向转发统计forward-pkt(个,10秒,buffer_name,interface_interface-id,queue_name)
1000222,OUT_FORWARD_TRAFFIC,出方向转发统计forward-traffic(10秒增量字节数,10秒,buffer_name,interface_interface-id,queue_name)
1000223,IN_DISCARD_PKTS_PG,入方向丢包统计discard-pkt(10秒增量报文数,10秒,COUNTERS_PG_NAME_MAP_name)
1000224,IN_FORWARD_PKTS_PG,入方向转发统计forward-pkt(个,10秒,COUNTERS_PG_NAME_MAP_name)
1000225,IN_FORWARD_TRAFFIC_PG,入方向转发统计forward-traffic(10秒增量字节数,10秒,COUNTERS_PG_NAME_MAP_name)
1000241,HEADROOM_CURRENT_USAGE,整机headroom使用情况current-usage(cell数,10秒,buffer_name,slice_slice-name)
1000242,HEADROOM_AVAILABLE_USAGE,整机headroom使用情况available-usage(cell数,10秒,buffer_name,slice_slice-name)
1000252,PORT_HEADROOM_CURRENT_USAGE,端口headroom使用情况current-usage(cell数,10秒,buffer_name,interface_interface-id,queue_name)
1000262,PORT_HEADROOM_ALARM_COUNT,端口headroom超阈值统计alarm-count(次数,60秒,buffer_name,interface_interface-id,queue_name)
1000036,DEVICE_IN_POWER,设备入功率(W,1分钟,POWER_INFO_name)
1000037,DEVICE_OUT_POWER,设备出功率(W,1分钟,POWER_INFO_name)
1000038,CPU_DROP_BYTES,CPU协议丢弃字节数(字节,5秒,COUNTERS_POLICER_NAME_MAP_name)
1000039,CPU_RECV_BYTES,CPU协议接收字节数(字节,5秒,COUNTERS_POLICER_NAME_MAP_name)
1000040,CPU_QUEUE_DROP_PKTS,CPU队列丢包数(个,5秒,COUNTERS_CPU_QUEUE_NAME_MAP_name)
1000041,CPU_QUEUE_RECV_PKTS,CPU队列接收包数(个,5秒,COUNTERS_CPU_QUEUE_NAME_MAP_name)
1000021,VNI_IN_PKTS,vni入口报文数(个,15秒,interface_name)
1000022,VNI_IN_OCTETS,vni入口字节数(字节数,15秒,interface_name)
1000023,VNI_OUT_PKTS,vni出口报文数(个,15秒,interface_name)
1000024,VNI_OUT_OCTETS,vni出口字节数(字节数,15秒,interface_name)
1000025,TUNNEL_IN_PKTS,tunnel入口报文数(个,15秒,interface_name)
1000026,TUNNEL_IN_OCTETS,tunnel入口字节数(字节数,15秒,interface_name)
1000027,TUNNEL_OUT_PKTS,tunnel出口报文数(个,15秒,interface_name)
1000028,TUNNEL_OUT_OCTETS,tunnel出口字节数(字节数,15秒,interface_name)
1000042,SUBINTERFACE_IN_PKTS,子接口入口报文数(个,15秒,COUNTERS_RIF_NAME_MAP_name)
1000044,SUBINTERFACE_IN_OCTETS,子接口入口字节数(字节数,15秒,COUNTERS_RIF_NAME_MAP_name)
